4:03,,,,,"SUB OUT by AYERS,PERRY",,,"SUB OUT by AYERS,PERRY",,,,,,
3:46,"GOOD 3PTR by VINSEL,KAMERON",109,,119 (+10),,GUMBB 109-119 (+10),,"GOOD 3PTR by VINSEL,KAMERON",,,,,,
--,"ASSIST by BANKOWSKI,DUSTIN",,,,,,,"ASSIST by BANKOWSKI,DUSTIN",,,,,,
3:30,,109,,121 (+12),"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 109-121 (+12),,"GOOD LAYUP by BATES,JACOB(in the paint)",,,,,,
--,,,,,"ASSIST by CRUMP,DAWSON",,,"ASSIST by CRUMP,DAWSON",,,,,,
3:27,"TURNOVER by CROSS,JUSTIN",,,,,,,"TURNOVER by CROSS,JUSTIN",,,,,,
3:27,"SUB IN by PINKARD,QUINCY",,,,,,,"SUB IN by PINKARD,QUINCY",,,,,,
3:27,"SUB IN by JOHNSON,HENRY",,,,,,,"SUB IN by JOHNSON,HENRY",,,,,,
3:27,"SUB IN by SIMMONS,RILEY",,,,,,,"SUB IN by SIMMONS,RILEY",,,,,,
3:27,"SUB IN by GRADY,SONTIAGO",,,,,,,"SUB IN by GRADY,SONTIAGO",,,,,,
3:27,"SUB IN by JACKSON,CHRIS",,,,,,,"SUB IN by JACKSON,CHRIS",,,,,,
3:27,"SUB OUT by CROSS,JUSTIN",,,,,,,"SUB OUT by CROSS,JUSTIN",,,,,,
3:27,"SUB OUT by MURPHY,RAKIM",,,,,,,"SUB OUT by MURPHY,RAKIM",,,,,,
3:27,"SUB OUT by VINSEL,KAMERON",,,,,,,"SUB OUT by VINSEL,KAMERON",,,,,,
3:27,"SUB OUT by NIXON,BARRY",,,,,,,"SUB OUT by NIXON,BARRY",,,,,,
3:27,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,
3:27,,,,,"SUB IN by BAUGHMAN,CARTER",,,"SUB IN by BAUGHMAN,CARTER",,,,,,
3:27,,,,,"SUB OUT by WILLIAMS,JALEN",,,"SUB OUT by WILLIAMS,JALEN",,,,,,
3:12,,,,,"MISS LAYUP by CRUMP,DAWSON",,,"MISS LAYUP by CRUMP,DAWSON",,,,,,
3:12,"BLOCK by JACKSON,CHRIS",,,,,,,"BLOCK by JACKSON,CHRIS",,,,,,
--,,,,,"REBOUND OFF by BATES,JACOB",,,"REBOUND OFF by BATES,JACOB",,,,,,
3:07,,109,,123 (+14),"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 109-123 (+14),,"GOOD LAYUP by BATES,JACOB(in the paint)",,,,,,
2:55,,,,,"FOUL by WALKER,ART",,,"FOUL by WALKER,ART",,,,,,
2:55,"MISS FT by JACKSON,CHRIS",,,,,,,"MISS FT by JACKSON,CHRIS",,,,,,
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,,,,,,
2:55,"MISS 3PTR by GRADY,SONTIAGO",,,,,,,"MISS 3PTR by GRADY,SONTIAGO",,,,,,
--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,,,,,,
2:55,"MISS FT by JACKSON,CHRIS",,,,,,,"MISS FT by JACKSON,CHRIS",,,,,,
--,,,,,"REBOUND DEF by BATES,JACOB",,,"REBOUND DEF by BATES,JACOB",,,,,,
2:46,,109,,125 (+16),"GOOD LAYUP by WALKER,ART(fastbreak)(in the paint)",CENTRE-M 109-125 (+16),,"GOOD LAYUP by WALKER,ART(fastbreak)(in the paint)",,,,,,
--,,,,,"ASSIST by BATES,JACOB",,,"ASSIST by BATES,JACOB",,,,,,
2:40,"GOOD LAYUP by PINKARD,QUINCY(in the paint)",111,,125 (+14),,GUMBB 111-125 (+14),,"GOOD LAYUP by PINKARD,QUINCY(in the paint)",,,,,,
2:31,"SUB IN by CROSS,JUSTIN",,,,,,,"SUB IN by CROSS,JUSTIN",,,,,,
2:31,"SUB IN by MURPHY,RAKIM",,,,,,,"SUB IN by MURPHY,RAKIM",,,,,,
2:31,"SUB IN by VINSEL,KAMERON",,,,,,,"SUB IN by VINSEL,KAMERON",,,,,,
2:31,"SUB IN by NIXON,BARRY",,,,,,,"SUB IN by NIXON,BARRY",,,,,,
2:31,"SUB IN by BANKOWSKI,DUSTIN",,,,,,,"SUB IN by BANKOWSKI,DUSTIN",,,,,,
2:31,"SUB OUT by PINKARD,QUINCY",,,,,,,"SUB OUT by PINKARD,QUINCY",,,,,,
2:31,"SUB OUT by JOHNSON,HENRY",,,,,,,"SUB OUT by JOHNSON,HENRY",,,,,,
2:31,"SUB OUT by SIMMONS,RILEY",,,,,,,"SUB OUT by SIMMONS,RILEY",,,,,,
2:31,"SUB OUT by GRADY,SONTIAGO",,,,,,,"SUB OUT by GRADY,SONTIAGO",,,,,,
2:31,"SUB OUT by JACKSON,CHRIS",,,,,,,"SUB OUT by JACKSON,CHRIS",,,,,,
2:26,,,,,"MISS LAYUP by RAKES,BAILEY",,,"MISS LAYUP by RAKES,BAILEY",,,,,,
2:26,"BLOCK by CROSS,JUSTIN",,,,,,,"BLOCK by CROSS,JUSTIN",,,,,,
--,"REBOUND DEF by BANKOWSKI,DUSTIN",,,,,,,"REBOUND DEF by BANKOWSKI,DUSTIN",,,,,,
2:19,"MISS LAYUP by BANKOWSKI,DUSTIN",,,,,,,"MISS LAYUP by BANKOWSKI,DUSTIN",,,,,,
--,"REBOUND OFF by CROSS,JUSTIN",,,,,,,"REBOUND OFF by CROSS,JUSTIN",,,,,,
2:17,"MISS LAYUP by CROSS,JUSTIN",,,,,,,"MISS LAYUP by CROSS,JUSTIN",,,,,,
--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,,,,,,
2:17,"FOUL TECH by CROSS,JUSTIN",,,,,,,"FOUL TECH by CROSS,JUSTIN",,,,,,
2:17,,111,,126 (+15),"GOOD FT by RAKES,BAILEY",CENTRE-M 111-126 (+15),,"GOOD FT by RAKES,BAILEY",,,,,,
2:12,"MISS 3PTR by VINSEL,KAMERON",,,,,,,"MISS 3PTR by VINSEL,KAMERON",,,,,,
--,"REBOUND OFF by CROSS,JUSTIN",,,,,,,"REBOUND OFF by CROSS,JUSTIN",,,,,,
2:08,"TURNOVER by CROSS,JUSTIN",,,,,,,"TURNOVER by CROSS,JUSTIN",,,,,,
1:48,"SUB IN by PINKARD,QUINCY",,,,,,,"SUB IN by PINKARD,QUINCY",,,,,,
1:48,"SUB IN by JOHNSON,HENRY",,,,,,,"SUB IN by JOHNSON,HENRY",,,,,,
1:48,"SUB IN by SIMMONS,RILEY",,,,,,,"SUB IN by SIMMONS,RILEY",,,,,,
1:48,"SUB IN by GRADY,SONTIAGO",,,,,,,"SUB IN by GRADY,SONTIAGO",,,,,,
1:48,"SUB IN by JACKSON,CHRIS",,,,,,,"SUB IN by JACKSON,CHRIS",,,,,,
1:48,"SUB OUT by CROSS,JUSTIN",,,,,,,"SUB OUT by CROSS,JUSTIN",,,,,,
1:48,"SUB OUT by MURPHY,RAKIM",,,,,,,"SUB OUT by MURPHY,RAKIM",,,,,,
1:48,"SUB OUT by VINSEL,KAMERON",,,,,,,"SUB OUT by VINSEL,KAMERON",,,,,,
1:48,"SUB OUT by NIXON,BARRY",,,,,,,"SUB OUT by NIXON,BARRY",,,,,,
1:48,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,,"SUB OUT by BANKOWSKI,DUSTIN",,,,,,
1:42,,111,,128 (+17),"GOOD LAYUP by CRUMP,DAWSON(in the paint)",CENTRE-M 111-128 (+17),,"GOOD LAYUP by CRUMP,DAWSON(in the paint)",,,,,,
--,,,,,"ASSIST by BATES,JACOB",,,"ASSIST by BATES,JACOB",,,,,,
1:42,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,,,,,,
1:38,"TURNOVER by PINKARD,QUINCY",,,,,,,"TURNOVER by PINKARD,QUINCY",,,,,,
1:37,,,,,"STEAL by RAKES,BAILEY",,,"STEAL by RAKES,BAILEY",,,,,,
1:14,,111,,130 (+19),"GOOD LAYUP by BATES,JACOB(in the paint)",CENTRE-M 111-130 (+19),,"GOOD LAYUP by BATES,JACOB(in the paint)",,,,,,
1:09,,,,,"FOUL TECH by WALKER,ART",,,"FOUL TECH by WALKER,ART",,,,,,
1:09,"MISS FT by GRADY,SONTIAGO",,,,,,,"MISS FT by GRADY,SONTIAGO",,,,,,
--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,,,,,,
1:09,,,,,"SUB IN by WILLIAMS,JALEN",,,"SUB IN by WILLIAMS,JALEN",,,,,,
1:09,,,,,"SUB IN by PURVIS,KC",,,"SUB IN by PURVIS,KC",,,,,,
1:09,,,,,"SUB IN by SMITH,RJ",,,"SUB IN by SMITH,RJ",,,,,,
1:09,,,,,"SUB OUT by RAKES,BAILEY",,,"SUB OUT by RAKES,BAILEY",,,,,,
1:09,,,,,"SUB OUT by BATES,JACOB",,,"SUB OUT by BATES,JACOB",,,,,,
1:09,,,,,"SUB OUT by WALKER,ART",,,"SUB OUT by WALKER,ART",,,,,,
1:02,"GOOD LAYUP by JACKSON,CHRIS(in the paint)",113,,130 (+17),,GUMBB 113-130 (+17),,"GOOD LAYUP by JACKSON,CHRIS(in the paint)",,,,,,
0:50,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,,,,,,
0:50,,,,,"SUB IN by SNYDER,CALEB",,,"SUB IN by SNYDER,CALEB",,,,,,
0:50,,,,,"SUB OUT by CRUMP,DAWSON",,,"SUB OUT by CRUMP,DAWSON",,,,,,
0:29,,,,,"MISS 3PTR by SNYDER,CALEB",,,"MISS 3PTR by SNYDER,CALEB",,,,,,
--,,,,,"REBOUND OFF by PURVIS,KC",,,"REBOUND OFF by PURVIS,KC",,,,,,
0:26,,113,,132 (+19),"GOOD LAYUP by PURVIS,KC(in the paint)",CENTRE-M 113-132 (+19),,"GOOD LAYUP by PURVIS,KC(in the paint)",,,,,,
0:18,"MISS JUMPER by GRADY,SONTIAGO",,,,,,,"MISS JUMPER by GRADY,SONTIAGO",,,,,,
--,,,,,"REBOUND DEF by PURVIS,KC",,,"REBOUND DEF by PURVIS,KC",,,,,,
,,,,,,,,,,,,,,
Play Analysis,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Points Off Turnovers,,,,,,,,,,,,,,
Team,1,2,Total,,,,,,,,,,,
Greenville,16,8,24,,,,,,,,,,,
Centre,8,12,20,,,,,,,,,,,
24,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,
2nd Chance Points,,,,,,,,,,,,,,
Team,1,2,Total,,,,,,,,,,,
Greenville,7,2,9,,,,,,,,,,,
Centre,2,15,17,,,,,,,,,,,
9,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,
Bench Points,,,,,,,,,,,,,,
Team,1,2,Total,,,,,,,,,,,
Greenville,21,20,41,,,,,,,,,,,
Centre,22,29,51,,,,,,,,,,,
41,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,
Lead Gained By,,,,,,,,,,,,,,
Team,1,2,Total,,,,,,,,,,,
Greenville,2,1,3,,,,,,,,,,,
Centre,1,1,2,,,,,,,,,,,
3,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,
Points in Paint,,,,,,,,,,,,,,
Team,1,2,Total,,,,,,,,,,,
Greenville,14,22,36,,,,,,,,,,,
Centre,40,66,106,,,,,,,,,,,
36,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,
Fast Break Points,,,,,,,,,,,,,,
Team,1,2,Total,,,,,,,,,,,
Greenville,7,0,7,,,,,,,,,,,
Centre,6,16,22,,,,,,,,,,,
7,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,
Score Tied By,,,,,,,,,,,,,,
Team,1,2,Total,,,,,,,,,,,
Greenville,3,0,3,,,,,,,,,,,
Centre,4,2,6,,,,,,,,,,,
3,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Footer,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"© 2022 Centre College Athletics - 600 West Walnut Street, Danville, KY 40422",,,,,,,,,,,,,,
Terms of Service - Privacy Policy - Video Platform powered by CBS Sports Digital,,,,,,,,,,,,,,
#GoldRush,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Sticky bar,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Ad Blocker Detected,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Thanks for visiting !,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
The use of software that blocks ads hinders our ability to serve you the content you came here to enjoy.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
We ask that you consider turning off your ad blocker so we can deliver you the best experience possible while you are here.,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Thank you for your support!,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Learn More About Ad Blockers,,,,,,,,,,,,,,
Close,,,,,,,,,,,,,,
